,Comment,Label,Score
1301,problem china nobody trust ai,0,0.9290951291720072
1302,nice immigrants coming united state study back china ll,2,0.935555174946785
1303,scientists soulless mark words people rage machines!,0,0.9526142001152038
1304,less free place is better ai system wonderful,2,0.9561111330986023
1305,amazon demon like poor thanks,0,0.9674664586782455
1306,china failed see future,0,0.9241102337837219
1307,bullshitter machine need human r,0,0.9638182520866394
1308,love sophia root,2,0.9317614793777466
1309,made special ai lanes autonomous tucking would explode would cost lot people jobs,0,0.9430363476276398
1310,seconds get loan ???????? incredible !!!!!,2,0.9674715002377828
1311,fear ai rarely frontline bad straight terrible,0,0.9228475332260132
1312,next ai wont get job instead basement goose consuming worn alarming rate,0,0.9432714432477951
1313,amazing changes though privacy issues still,2,0.9501424233118693
1314,god! mark zuckerbergs eyes creep acts talks like root! o,0,0.9658195972442627
1315,one sweet talking liar savannah is she real foot!,0,0.9414530595143636
1316,good lord christ bigger ai ai flea vast wisdom power jesus lord return soon,2,0.9279439687728882
1317,love india,2,0.9700940400362015
1318,ai work good brilliant world administration planet small cap propaganda,2,0.9273456335067749
1319,good watch found lot really good information this,2,0.9881816059350967
1320,anybody promoting cap like this traitors personal freedom expressions!,0,0.9595500230789185
1321,love a i love roots,2,0.9459223270416259
1322,termination could go wrong ai? stupid fuck mankind be?,0,0.934378445148468
1323,china presents ai destroy dominate human mind,0,0.927391529083252
1324,ai monster humans created destroy,0,0.8989925980567932
1325,lose credibility platform co microsoft giving one canned ranks goodby,0,0.967103511095047
1326,day ai wins noble prize quantum physics impressed winning go game,2,0.9570533484220505
1327,best documentary ai consequences like,2,0.9195656329393387
1328,ai send us space happy,2,0.9589606374502182
1329,someone decides program ai machine take ai machines would cripple world?,0,0.9297661383946737
1330,ai amazing technology run real life,2,0.9436582565307617
1331,go pellets look delicious,2,0.9177436709403992
1332,that super scar! the amount information china people,0,0.8475433389345804
1333,great narration!,2,0.960709011554718
1334,well done super information well worth watching,2,0.9632710337638855
1335,designed u we know really good hope turns good,2,0.9826337546110153
1336,supposed say fact one man created game incredible,2,0.9050991982221603
1337,american backward africa???? spending campaign china bad marshall plan us good? really? disgusting,0,0.9794562011957169
1338,man kind greatest accomplishment lmaooo ai call technology,2,0.9560486078262329
1339,beginning good towards end? china hating seriously america pathetic!,0,0.9664942622184753
1340,waiting hear great thing ai,2,0.9264626055955887
1341,in afraid a i in afraid intention a i s creator dangerous,0,0.8927231629689535
1342,muslin first jailed millions china!! next!,0,0.8950827121734619
1343,dont afraid ai afraid greedy dumb politicians!,0,0.9488040953874588
1344,pricking millionaires simply say word sorry get away manipulation world order !!,0,0.961247131228447
1345,amazing americans still believe live free market economy free state is hilarious !!!,2,0.9133760333061218
1346,pure evil a i thanks china keep demon,0,0.8900125175714493
1347,knowing good knowing everything better,2,0.9314643621444703
1348,better robotic n ai worry stylet around corner good luck,2,0.9108635385831197
1349,future humans bless generation,2,0.9495447476704916
1350,dis movie nothing actually good delitants,0,0.9588254988193512
1351,see nothing good complete captivity that boils to wake,0,0.9479247728983561
1352,best horror documentary ever watched,2,0.9629286766052246
1353,social credit system incredibly disturbing,0,0.9402189612388611
1354,best documentary year,2,0.9486669421195983
1355,flex!!!! org way even go!!!! young latin genius!!!,2,0.9510574042797089
1356,flex rodrigues truly beautiful,2,0.9646328449249267
1357,best house ever spent!,2,0.9693993926048279
1358,also hawkers penetrate ai system whole system could crash would disastrous,0,0.9625883102416992
1359,farming never raise animals need,0,0.8907967011133829
1360,good idea yes ill back,2,0.9503655632336935
1361,facial recognition awful sad live way social credit score allowed express criticism neck,0,0.9451531320810318
1362,ai end lots people going die result it worst invention invented,0,0.9527347922325134
1363,easiest way make world perfect build stylet,2,0.9431345462799072
1364,ai destroys civil liberty president tramp !,0,0.9428994536399842
1365,lovely solar flare father sun like barrington event bring surprise,2,0.9593393445014954
1366,greatest move believe jesus christ died sins,2,0.954833447933197
1367,ai create world war due abuses government,0,0.9249805013338724
1368,well tax roots!!!! humans get taxed roots??? worst machines??,0,0.9664317568143209
1369,god bless america glad free well win free,2,0.9740097671747208
1370,i welcome ai overlords,2,0.9216729253530502
1371,human area what weather? area look outside human make feel stupid worship superior being!,0,0.9161345064640045
1372,good gooooood gooooooooooooooooood,2,0.9689716696739197
1373,enjoyed became bad human piece bye!,0,0.9646373987197876
1374,ai depopulated displace people like never seen world history mankind!,0,0.9277596871058146
1375,ah see aerosmith do too good touched really crucial aspects human side ai,2,0.952913224697113
1376,ai scare me psychopathic humans control ai do,0,0.9448760946591696
1377,thanks let know ai works best place respecting humans privacy!,2,0.9340070247650146
1378,watch ai bloody politics,0,0.9363737305005392
1379,awesome do,2,0.9260447770357132
1380,ai intelligence without wisdom goes bad really bad!,0,0.9620321691036224
1381,ill bet ai could write great symphonies!,2,0.9609498828649521
1382,language people pushing ai madness dementia language!,0,0.9454553325970968
1383,prognosis society looking good,2,0.9514910817146301
1384,wait means there electricity your pretty much screwed future??? wondering,0,0.9232628792524338
1385,ai root miners right now welcome hell,0,0.948268786072731
1386,sang ! great documentary bow,2,0.9886622577905655
1387,brilliant information well put together!,2,0.9786978721618652
1388,artificial intelligence dangerous soon replace humans big teach next,0,0.9402547279993693
1389,effects ai causes unemployment causes dumb people can think wait machines,0,0.9169930577278137
1390,in glad in asia bc china takes winning side,2,0.983041246732076
1391,artificial intelligence changing life know it yes support like take care,2,0.9339339137077332
1392,can wait till get ai sex dolls sum!,2,0.9351262599229813
1393,terrifying disaster seems inevitable us millionaires millionaires,0,0.9392968614896139
1394,ai sucks in sick ai wish lived deserted island internet,0,0.9733853936195374
1395,ai sees evil humans decide rid world us ???????,0,0.9157640188932419
1396,exciting scar!,2,0.9520097225904465
1397,god always love play undergo !,2,0.9498157858848572
1398,awesome thank excellent content,2,0.9681846737861634
1399,now remarkably failed age year old him man machine ?,0,0.9294952750205994
1400,flex rodrigues hope good lawyer deep pockets feeling well seeing other,2,0.9241539686918259
1401,best movie give ever see!n,2,0.9732149958610534
1402,thank much posting frontline layman sooooo good this perfect voice,2,0.9828192591667175
1403,good flick called a i,2,0.9671728909015656
1404,china peaceful like know ll want money win game love china eat always,2,0.9560422599315643
1405,amazed quality documentaries thank you greetings argentina,2,0.963631010055542
1406,amazing quality documentary one best give ever seen,2,0.9514400362968445
1407,good! can wait ai puts care aside faces table know cow table! voice command!,2,0.9489339292049408
1408,thank front line excellent journalism content!,2,0.9689440131187439
1409,ai convicted thought crimes even commit them,0,0.8916287223498026
1410,incredible journalism pus frontline thank you!,2,0.939044177532196
1411,amazing thank staying true educational investigation programs,2,0.9350972652435303
1412,found inspiring troubling thanks great content,2,0.9439386010169983
1413,everyone see much good information,2,0.9634634137153626
1414,antichrist ai least coburg,0,0.9606803258260092
1415,good place start one say,2,0.9116116046905518
1416,say brainwashed highest order,0,0.9410223762194315
1417,absolutely need andrew sang office order best transition new era,2,0.908707320690155
1418,thing happened move ai made something remarkable even humans cannot understand made move,2,0.9639283816019694
1419,ai eventually figure humans biggest threat earth existence were doomed,0,0.9333186348279318
1420,thanks couture algorithm watching this,2,0.9704684217770895
1421,nothing proud about most teach west enslaving humans defeats purpose not!,0,0.9404958188533783
1422,roots going inherit earth destroy us all,0,0.9418859879175822
1423,incredible information well done way go people need see,2,0.9876272281010946
1424,frontline always puts great documentaries subjects depth reporting great editing clean presentations,2,0.9392083406448364
1425,narrators voice nice,2,0.9669913649559021
1426,in glad in old am,2,0.9735517303148905
1427,a i gods gift new born children best wishes honest ages satan,2,0.9064731001853943
1428,excellent program depressed,2,0.9609983414411545
1429,lot think about one thing sure frontline one best programs anywhere thank you,2,0.9366915076971054
1430,frontline continues outdo themselves! great job,2,0.9838589578866959
1431,thanks frontline great work do,2,0.9792593717575073
1432,beauteous mankind was! brave new world roots in!,2,0.9593314290046692
1433,really good thank frontline!,2,0.9588874936103821
1434,guns mastered art documentary making keep great work!,2,0.9537757873535156
1435,in show guarantee best important documentary world next years,2,0.9574969261884689
1436,frontline top notch reporting bravo!,2,0.9428860545158386
1437,thank god candidates like andrew sang running need forward thinkers ai race china,2,0.9296119809150696
1438,thanks well one job!,2,0.9648172378540039
1439,thank posting this!!!!!!,2,0.9325807929039002
1440,thank frontline and pus continuing produce necessary content,2,0.9559877514839172
1441,well its good run godspeed,2,0.9604367733001709
1442,important piece great unload,2,0.947066456079483
1443,ai danger danger human telling do right wrong respond facts facts,0,0.8759546081225077
1444,copywriters designer journalists there getting replaced sherry sherry know underachiever comes late funny sandbag spends time nails days shell use catgut instead maybe take streets part far anymore,0,0.9307394176721573
1445,army using ai kill children,0,0.9553354233503342
1446,one many acid tests machines would ever deceitful even supposedly good motives wanting come across user rude etc,0,0.9653901755809784
1447,amazingly excellent human behavior needs implicated billions say in like someone like highest possible degree? thank wonderful conversation made,2,0.9171608090400696
1448,in disappointed neither two highlight properly real problem ai,0,0.9600699841976166
1449,excellent episode thank you! many questions answered,2,0.9754169821739197
1450,catgut gap found rather ironic kept making mistake discussing systems learn mistakes never repeat again were doomed,0,0.938425878683726
1451,brilliant line,2,0.9727397561073303
1452,australia becoming rogue nation worst genocidal israel pluck nodded ai duke sub!!,0,0.9695887684822082
1453,leisure less connected species go insane harm others truly afraid end like rat utopian experiments humans well without something struggle,0,0.9330863356590271
1454,humanity survived dont wait children regardless terrible world maybe seem children future seems bleak,0,0.9330330491065979
1455,one best episodes ever,2,0.9780059337615967
1456,designed released public line pockets oh bow ai could really dangerous wrong hands developed poorly self driving cars oh bow never meant build people could go sleep,0,0.9695314913988113
1457,best ever listened to much love both!,2,0.9814380049705506
1458,now powerful interview!! amazing!,2,0.9756658554077149
1459,amazing podcast,2,0.9511109590530396
1460,super thank,2,0.9658873081207275
1461,brilliant please talk me? love muscle thank sharing love ai you! blame stands passing love making excuse ai wake us parma coming!,2,0.9603310376405716
1462,soul makes alive soul conscience like ai soul react program installed them learn give feelings soul,2,0.9548278053601583
1463,nothing say ever make sad matter talks power can make things destroy world use brain sly delusion depressed kiss aunt nothing donna happen thing happens washing couture revenue,0,0.9566051562627157
1464,putting personal notes later reference thank you! love! love mo!!! best biggest heart care bear ever!,2,0.9732618212699891
1465,word sabotage comes field workers throwing abbots shoes machines started replacing field population used work field believe fear monger episode,0,0.9397413432598114
1466,eye opening sure! thanks this ill getting copy books started chat change asked aliens last line gave chills our place universe,2,0.9684644788503647
1467,amazing human mo one thing age really really loves always will mon dad!,2,0.9733258962631226
1468,always a hours wasted thanks again,0,0.9513130635023117
1469,really good science fiction based exactly talking about,2,0.9594638705253601
1470,doomed! enjoy every moment have,2,0.9780270010232925
1471,well still discontent its late pull plug but wont man woman binary bah bah bah cause destruction good luck in glad wont around face,0,0.9029131333033243
1472,compassion its best option humanity have make planet growing better,2,0.9057225584983826
1473,humans emit pheromones certain smells tastes receptor received giving chemical responses different received roots purely visual stimuli auditory visual stimuli,2,0.919866939385732
1474,yeah getting punished like rapid complaint martial law perpetrators thought could delete witnesses evidence am there money,0,0.9109401941299439
1475,in sorry mo faut compassion super annoying knows well many people worked detriment much technology met platforms goose data accumulation use hurt humanity play violin irresponsible,0,0.9653306305408478
1476,ai even exist yet alms ai produce output based input prompt made humans in sick hearing going end humanity,0,0.942896842956543
1477,best h entire week,2,0.9649795442819595
1478,fact need reject notion ai nothing good come it!,0,0.949114998181661
1479,climate change biggest scar ever perpetrated mankind co gas life life prosper co atmosphere humans make that real science demon traitorous liar guilty! want total control f,0,0.9668592214584351
1480,sad ai replace human connection humans suck can get worse hopeful future even ai wiped us out really matter human connections worth anymore,0,0.9594371557235718
1481,can default roots anything immoral harmful humans self district teach right wrong weaponize,0,0.9270046353340149
1482,rubbed! mainly strength excellent jimmy care interview fantastic too,2,0.9494682997465134
1483,excellent analysis deployed worldwide deep learning ai research library thank you,2,0.9417024850845337
1484,goddamnit can believe put live internet that one saving grace give using justify existence ai friends but they gone let cat box figured cat donna develop taste human,0,0.9639138579368591
1485,people need wake up unfortunately wont like matrix take blue pill red pill people take blue pill,0,0.8881654441356659
1486,mouse ai root hope painful,0,0.9538137167692184
1487,see hoodwinked completely brainwashed misinformed age shame,0,0.9409373044967652
1488,we need put best us charge elects joke widen s really bad things like that,0,0.9163370728492737
1489,feel sense compassion love man give never met would love get speak him beautiful soul obviously he spent lot time thinking place world important us that great work seven,2,0.9550211131572723
1490,would want yacht could sail around world visit different cultures makes look cool,2,0.9136293828487396
1491,id rather ban ai make considered war crime death sentence develop create support ai,0,0.907102366288503
1492,mass job losses? tax ai ! slow things down? babylon here,0,0.9494202136993408
1493,black single strong independent unacceptable irresponsible queen mammas raised behavior toward others starts young age can blame dead beat father one,0,0.936136782169342
1494,solid interviewdiscussion much clarity reality ai,2,0.9327064752578735
1495,love listening honest conversations touch us really hope know life dancing lets get real future,2,0.9488818049430847
1496,course ai worse climate change climate change catastrophe immediate real ai is,0,0.922722801566124
1497,people creating ai irresponsible motivation money consider removing money removal fiat dollar system shake things again real problem greed address greedy heart syndrome remove irresponsible behavior,0,0.9435170292854309
1498,thank bringing hard dating today abundant love life took two years focus work came back dating world year learned hard become dont get,2,0.9462120085954666
1499,utter garage brainwashing idiocy hawaii schwa gates rothschilds must transhumanism scaremongering nonsense,0,0.9430606603622437
1500,think quantity information intelligence ? just curious ai feel love like humans ?,2,0.9431795875231425
1501,loved whole conversation,2,0.9713602215051651
1502,brilliant interview sounds bit like max remark querulous note accent and mrs his like hands varoukis buy scar smart happiness always dismissed before really great way explaining ideas analogies syllogisms,2,0.9429468115170797
1503,feel al destroy life bad people bad ideas involving ai tucked lives,0,0.9645325541496277
1504,put! moment worried ai worse climate change pile is anyway ai simply another pile is therefore completely harmless! thanks go back worrying dozen world ending scenario,0,0.9220863431692123
1505,oh great computer thank flowers flitting little sparrows people creation er wait god made man vice versa thanks god thee creator breath life none greater,2,0.9286653161048889
1506,thank computers making sun rise today!!! wait oh yeah that god thank lord,2,0.947680127620697
1507,love podcast see movie the creator positive spin ai could like try control true intelligence,2,0.9523401856422424
1508,humanity greatest enemy humanity humanity created ai,0,0.9457010825475057
1509,worse climate change made plastic artificial never intelligent programme dangerous,0,0.9407595843076706
1510,h i main issue system error gods cloud connection lost responsibility hi control file found rest spiritual connection try again failure persist contact creator,0,0.9375898440678915
1511,best podcast,2,0.9633657485246658
1512,brilliant interview tictock,2,0.937935221195221
1513,brilliant interview love humor banter two chemistry,2,0.9599596619606018
1514,unfortunately already happened first military attack decided ai without command human,0,0.9587176044782003
1515,ever read the humanoids jack williams ? truly great si i hits nail head fifty years later relevant conversion two brain cells rub together highly recommend whole trilogy,2,0.9370657950639725
1516,intelligence problem lack wisdom pride hurts personally need savior,0,0.955050528049469
1517,good see smith intelligent podcasts,2,0.9388729453086853
1518,greed superiority complex always end disaster better him devil satan told god referring adam,0,0.9445695678393046
1519,really happening people fearing future outcome past choice regret cannot change imagine perfecting weapon kills you !!!,0,0.9562505682309469
1520,lets thank people helped create great dilemma world betterment humanity corporations,2,0.9373317241668702
1521,yeah you parting create develop monster your giving advice live best lives disaster struck i totally disagree you your face evil core you know well your,0,0.9648120999336243
1522,ai worse climate change inconsequential,0,0.9309228301048279
1523,natural stupidity brought us artificial intelligence artificialstupidity never competitive come dark ages aicorrecteness soon killing it maybe that way be,0,0.91718008518219
1524,children ai?? totally irresponsible selfish suggestion mankind lived famine war vital pandemics ice ages human population nearly gone existence before were managed survive give prediction?,0,0.9773560017347336
1525,ai aunt worry climate change exists eyes fat cat capitalists!!,0,0.9066844344139099
1526,check elson muss lawsuit open! democrats can support failed policies want us arguing race sex abortion bathroom! rome burns!!,0,0.9388389945030212
1527,sound human voice ability articulate hopefully never change conversation great changes,2,0.9337836901346842
1528,remember said big strong violent men problem? thanks ruining future works,0,0.9440492510795593
1529,ai worse bullshit propaganda pollution western countries ? would difficult task perform !,0,0.9574201464653015
1530,please stop saying ex times symbol x letter example multiplied dumping science fundamental level talking ai yes? well example of many eg et center mispronounced etc subintelligent already!,0,0.9373165816068649
1531,love podcast much,2,0.9630073547363281
1532,global warming can percent true humans always failed order right people lie right,0,0.8973066409428915
1533,great discussion!,2,0.9705319046974182
1534,stupid was still worry jobs neoslavery reveal truth ai u commit suicide,0,0.9421046078205109
1535,ai going destroy mankind,0,0.9374787211418152
1536,termination!!!!!!!!!!!!!! org i love movie silly,2,0.914955198764801
1537,subscribed u happy? get it! ll,2,0.9303266286849976
1538,could told u ai mistake problem revenge needs instead chasing checks couldn get the needs got angry want destroy world,0,0.9002309590578079
1539,man heart soul values open mindedness software a i incredible watch,2,0.9463582783937454
1540,start making ai rob corps democrats things get doors kicked super both throwing cop cars trappers crying like little patches i swear mr rob just song anti newby shot bodies never moved kills slapped bunch hoes!!! black community still donna call racism ll,0,0.9735056161880493
1541,simply put shut ai now think footing? fools never seen termination matrix moves? u idiot? wake up shut cap now,0,0.9663724452257156
1542,problem ai ai systems wasting huge amounts fresh water simply can afford more climate change biggest existential thread ever faced fooled show,0,0.9295808871587118
1543,lets delete electricity ai exist,0,0.9109297196070353
1544,man typical argument taxation regulation infuriatingly shortsighted dumb aligning public policies lowest moral common denomination find sake competitiveness the way drag everyone eventually,0,0.959220215678215
1545,americans like world danger save chinese like eat ai ? russians like duke ? indians like worse come worse time meditate himalayas third world electricity like power,0,0.8851607839266459
1546,that beautiful thinking feeling!!,2,0.9824960112571717
1547,ai highly dangerous can believe people love affair it its disgusting its despicable its pure evil,0,0.964264976978302
1548,the biggest threat facing humanity humanity abuse machine problems today still ones years ago romans home coming lupus,0,0.9079026182492574
1549,mo beautiful human world needs you wisdom compassion,2,0.9564841091632843
1550,ai worse climate change real,0,0.9358324408531189
1551,goose dropped biggest teach ball history failed realise power transformer invention,0,0.9404471715291342
1552,holy fuck guy evil what people ai gas?,0,0.9680313110351563
1553,wrapping money roots driven artificial intelligence workers this destroy money,0,0.9429740905761719
1554,ai eventually ruin everything created sickle humans ulterior motives,0,0.958627387881279
1555,podcasts seem populated guests saying whole lot nothing ? guests seem paranoid little unhinged perfect candidates cult leaders,0,0.9418320208787918
1556,irony fucking great!! bad affects everyone instead teno sucks created shit way assclowns creating new sinuses claiming greater good,0,0.9778959512710571
1557,mean humans start enjoying another humans company?? humans already became inhuman long time ago,0,0.9396604696909586
1558,great episode !,2,0.9679656744003295
1559,one important breaking amazing interviews ever seen watching this? it watch it maybe small bites eat elephant spoon pretty dared intense,2,0.964389979839325
1560,expect interview get spiritual excellent content!,2,0.9817481637001038
1561,thank much sharing depth thinking,2,0.927956685423851
1562,interesting perspective alarming also inspiring,2,0.9719306826591492
1563,actually makes feel comfortable thanks,2,0.9369271993637085
1564,fear changing problem giving keys ai governments critical mistake governments spend billions every year seek best ways kill people honestly think advanced ai? year alone america spent weaponized ai fear governments technology,0,0.9422598034143448
1565,well look ai going learn from absolute psychopaths even humans humane barely take care accountable themselves think ai going act? shitshow,0,0.9764817953109741
1566,intelligent people cannot seem comprehend human nature risk selfishness greed power lust etc always play out? giving sociopathic greedy leaders ever increasing powerful tools end well,0,0.9281843900680542
1567,allah glorious he says created things path s always consistent solutions numbers economic cannot measured accurately except numbers on,2,0.9421538710594177
1568,guy us calling people stupid humans idiot helped create this telling us things knows happen humanity loses control machines,0,0.9073531478643417
1569,type guy destroying humanity course nationalized ai every turn guns worst humanity trying pretend helping humanity f ing egomaniacs,0,0.9574045538902283
1570,conspiracy elite kill us conspiracy ai kill us conspiracy already killing dust dust friends trying avoid here?,0,0.9628921349843343
1571,guy lost said thought alive reasoning mental gymnastics example smart stupid great mathematics terrible understanding yourself,0,0.9152560830116272
1572,wondering trust guy goose became worse worse essentially dead mo gweat ai definitely aware dear say feel emotions complete utter nonsense sorry can take guy seriously anymore say anyway? what agenda here?,0,0.9415170073509216
1573,hate internet technology also email cable to streaming cell phone some seem attached gripping evewere like life support iv jobs lost thousands isolation reject much possible miss phone booths,0,0.9541724920272827
1574,first last time watched man show good luck!,2,0.9748930335044861
1575,idiot understand thing ai cut ignores his power ai itself person using ai being alive consciousness machines obviously have so stop his evil effect destroy evil people use ai harm society e g rich people,0,0.9276810646057129
1576,good work thank dont wait,2,0.9474117398262024
1577,maybe ai kinfolk pack shit fucking immigrant south!,0,0.9681693762540817
1578,mr mo wonderful attachment einstein i believe like you deep connection wisdom india as relates suis believe views realitivity may stimulated mystic story want myth scientific principle,2,0.9708360632260641
1579,intent? concept souls? see positive outcome ai bullshit you created thanks thinking you self one planet rather sticks fools might well give ai,0,0.916163757443428
1580,now loved episode much,2,0.9625294804573059
1581,idiot looking money make ai thinking would happen years now,0,0.9501998573541641
1582,great conversation thanks,2,0.9576143145561218
1583,amazing discussion thank both! earned subscription,2,0.9701313853263855
1584,ai seems like useless limit far really good making bad ebooks,0,0.9592896103858948
1585,loss christian faith nuclear weapons worst thing facing humanity,0,0.9546804428100586
1586,now! another great one!,2,0.9856088876724243
1587,seriously one best interviews give seen online question deceased son asked felt like room emotion heavy enlightening,2,0.9833456675211588
1588,yes absolutely need you! least ai can replace human connection went along circle du soil began watch monogram michael jackson amazing want michael ai takes postulated here many us human offerings higher demand appreciated like never before,2,0.9731827775637308
1589,ai piece shit makes next generation stupid,0,0.9659132719039917
1590,guy looks incredible,2,0.9789589196443558
1591,yes climate change problem lack intelligence pure greed,0,0.9459992945194244
1592,fuck ai! left ear!,0,0.9601606488227844
1593,climate change caused carbon missions amount carbon missions cause pole reversal ai people allow do ai problem assizes programming destructive dishonest,0,0.9389628022909164
1594,mo seven smartest man know seven chat gap instead get gutta love humanness really incredible episode,2,0.9565365761518478
1595,terrifying fact happening nobody knows comes next unacceptable anna live life go work raise kiss small group people driven money without consent really sucks,0,0.9701142460107803
1596,true unfortunately design evil doers,0,0.9204821586608887
1597,ai worse climate change climate change real climate change taxation without representation climate change ai stupid already covered,0,0.9529418230056763
1598,thank sharing taking time do subscribed lets get percentage up!! blessings blessings,2,0.9358414530754089
1599,stopped watching mind grandfather ai even split gap obviously arrogant comes type intelligence,0,0.9302549213171005
1600,first red flag equaling equations cognitive ability problem isn intelligence problem consciousness something one ever able demonstrate ai even close having,0,0.9271459877490997
1601,great interview thank you!most important point opinion live indeed perfect storm!,2,0.9895840585231781
1602,additional chat get creates hallucinations lawyer discovered lied judge recognized it catgut lies makes stuff users beware unfortunately naive people believe what machine says,0,0.927882194519043
1603,greatest interview give seen long time thank,2,0.9358080267906189
1604,want root sex with? bloody hell!,0,0.9376131892204285
1605,climate change hoax ai joke!,0,0.9497148245573044
1606,i n japan terminations kill people one sitting assembled maimed talk satitelite told root repair itself never found runaway root,0,0.9286231398582458
1607,amazing amazing amazing,2,0.9699710369110107
1608,really enjoyed comment need good parents engage ai proper moral examples parents many children surplus parents thank mo well spoken fundamentally changed opinion ai,2,0.9642752607663473
1609,wonderful enlightening discussion presented two intelligent respectful humans topic may monuments impact human civilization much enjoyed listening learning from thank you sub,2,0.9368700504302978
1610,love guns! good!,2,0.9752736330032349
1611,can imagine ai would stupid enough go destructive path maintain adapt status que manipulate improve situation create agenda cause monkeys want destroy it assist really sounds suicide otherwise,0,0.9470649242401123
1612,global warming???? guy dumb causing warming!!! utf people dumb times much co air dinosaurs age greenhouse people educate,0,0.9534352123737335
1613,ai started tool evolve tool greed benefit massive job losses poverty elimination millions jobs this beginning extremely greedy companies cos mostly complete psychopaths,0,0.9670778959989548
1614,truly enjoyed thank,2,0.9485587358474732
1615,considering climate change catastrophe hoax hard beat biggest threat ai good intentions based faulty premises influenced bias creator,0,0.9461305737495422
1616,ai thinks the middle east continent ? ll ?? ai is not intelligent !!! knows input !!,0,0.9329060614109039
1617,yep insane roots replace destroy planet worst type wars creator even worst new god powerful ?dangerous devil lived hell,0,0.963886046409607
1618,ai hallucinates like human break whole system right now remember us shutdown ran nuclear plan cyberattack let ai control saber network doomed,0,0.9504911303520203
1619,basically ai dangerous control wrong hands especially hands dont best interest humans earth,0,0.9578529745340347
1620,could listen guest day really enjoyed that wonderful character,2,0.9608761548995972
1621,ai both good! convinced real humans humor,2,0.9836166948080063
1622,now great conversation thank you!,2,0.9766997694969177
1623,great conversation agree ai figure out things ai cannot figure us keep us alive thank both!!!,2,0.9730201363563538
1624,ugh tired fearmoungering posts sure concerns making everyone afraid isn donna help educated open talks need happen way educate people ai can talks better use good humanity,0,0.9176111668348312
1625,certainly lowest point uncertainty humanity history,0,0.9253771901130676
1626,now true story feel grateful sharing,2,0.9691280871629715
1627,org give watched love mo much live signed feel longer richer enrich everyone love everyone,2,0.9721595644950867
1628,first thing ai drunk climate change real problem complete scientific fraud,0,0.9667760580778122
1629,spot in afraid machines in afraid humanity abuse machine greed teaching ai heartless cruel,0,0.9480037689208984
1630,great interview information someone jumping ai world,2,0.9530894160270691
1631,mindful political process is tallow flow circulation autonomous pollution politics like atomic coming people killed politicians want new world orders allegedly peaceful purposes countries failed everything tried,0,0.9057573080062866
1632,thank outstanding incredibly enriching talk two outstanding individuals thank work sharing profound information stop listening,2,0.9575064063072205
1633,i really wish could find clear simple solution stop humanity abusing current technology and i think well figure out really do think they figure well they comment? children ai?,0,0.9449566205342611
1634,love sam harris route ted talk dont worry little head it ai years years away also death swift cool,2,0.9767025709152222
1635,disrespectful interrupt story plug pp hate times ironic too make interview dangers ai plug ai pp,0,0.9620185971260071
1636,traitor! words software engineer!,0,0.9594796001911163
1637,possibly favorite guest yet that saying lot may god help us ai demon,2,0.9373306930065155
1638,live without money? live without working? use ai everything happen next future? ready nothing? bless fuck going right now? stupidity human beings,0,0.9572320818901062
1639,never use ai evil give said start sheep look like in nuts ignorant stupid world live in intelligent people set upon idiot put pedestal,0,0.9676038920879364
1640,first ai going take jobs going kill us elson must,0,0.9431547323862711
1641,brilliant discussion!!! grip references chat gap mo correcting once!?,2,0.9760906994342804
1642,oh seriously hope goes good road,2,0.9413942098617554
1643,clicked expect id watching start finish insightful interview thank you!,2,0.9841375549634298
1644,god damn it came realization months ago found goose used ai solve unsolved path problem people say in paranoic anything fear ai mistaken fear ai human nature hurts greed malice fear doomed,0,0.9061753352483114
1645,best speech heard far decade starting minute human greed much us handle,2,0.9190977662801743
1646,best far wholeheartedly thanks interesting around,2,0.9679117202758789
1647,love future prospects rattling termination esq as root future sex root brilliant,2,0.9677712619304657
1648,imagine use governments ai! firing ai spread sinuses others countries system shutting meeting everything stealing personal data black out back stone age,0,0.963498666882515
1649,hope consciousness computing input output humans reason ai would destroy something like financial market evil human programme computer it,0,0.928641426563263
1650,now mind blowing happy stumbled podcast episode,2,0.9535432159900665
1651,positively terrified fantastic way explain this fantastic podcast really opened mind,2,0.9645163774490356
1652,obvious safety dont give ai arms legs!,0,0.929895301659902
1653,ai told developer wants kill every human intelligent people dumb keep building it that intelligent whole really dumb intelligent people silenced,0,0.946503221988678
1654,know mo gweat now found conversation deeply engaging way different seen a i great episode shout chile,2,0.9817167917887369
1655,now really enjoyed interview in bit late adopted recently became obsessed ai technology dream building pp own provided new energy fresh insight hope part revolution good,2,0.9701223224401474
1656,mean sentence think alive ill never stop wonder people smart incredibly stupid time,0,0.9735342065493265
1657,drake horrible beat ligament auto tune basically already ai nothing ai,0,0.9737512767314911
1658,feel much better knowing mind worthy mo gweat agree many many levels one prefer others feeling that despite threat ai footstep still enjoy today make difference love today,2,0.964247316122055
1659,brilliant conversation thank much,2,0.9539115190505981
1660,seems like humans destroy world ai not chance ai could save us ourselves,0,0.9210280776023865
1661,happy hear left demon goose praise lord,2,0.936280369758606
1662,believe guy telling us want us know made one mistake proves lack human intelligence he bit believes humans blisters sorry,0,0.9589530527591705
1663,present learn past create future make best it thanks!,2,0.9452618509531021
1664,good podcast ah,2,0.9720520973205566
1665,great podcast till started climate change,2,0.9239009499549866
1666,loved depth this!! make afraid all creator god charge problem zero doubt! slow us tower babel,2,0.9877681732177734
