,Comment,Sentiment,Score
533,vrai sombres cest surtout jacques attali salle bonhomme rester poli !,positive,0.9192397594451904
534,ceux dominent monde forcement ceux lon croit peut mieux dire toujours bien ecouter attali cest formidable porte parole,positive,0.9869527816772461
535,attali na jamais honte prouve encore fois quand a ete aussi mauvais conseils remarques depuis decennies tait la encore dignite letouffe pas,negative,0.9825113415718079
536,a faute jacques?,negative,0.9750592112541199
537,complotistes menteurs espere prepare sacs casque ukraine donne exemple enfants,negative,0.9870550632476807
538,quel personnage detestable travail diable leurs bouches sort negative!,negative,0.9824262857437134
539,comme dit ladage mauvaise graine meurt jamais,negative,0.9673377871513367
540,encore sait tout sait rien,negative,0.9001598954200745
541,grand oracle perime va parler ouvrez esgourdes ! interviewe gordasse joue inspirees !,positive,0.9846067428588867
542,fin lue peut etre crack bis cent ans apres madame journaliste roman danticipation vraiment sci fi annees s sombres faisant chemin vers collapsus planetaire globale seulement deux choses peuvent arreter ca bien lintervention lia bien extraterrestres nestce ?,negative,0.9068098664283752
543,attali fou dangereux cristalise malheur lieu paix,negative,0.9749573469161987
544,probleme chronologie ? complotisme ?,negative,0.9850329756736755
545,a uvre grand remplacement maintenant joue attention cest beau arrive pitoyable,negative,0.9027146100997925
546,souhaite croise chemin,positive,0.9417594075202942
547,quil casse aussi rien a faire,negative,0.9709856510162354
548,quand vois gueule nanas envers attali effrayant ! dirait quelles voient messie !,negative,0.9766128063201904
549,connait bien plan,positive,0.9609462022781372
550,france voix disrael!! boycotter cette chaine sert a rien,negative,0.9817978143692017
551,attali fossoyeur lobbyiste republique honte a france continuer a croire a mr,negative,0.9876016974449158
552,vient vendre nouvel ordre mondial les etats font betises alors faut faire nouvel ordre mondial,negative,0.9608525633811951
553,sombres cest vous race vipere disait christ amen,negative,0.9121861457824707
554,ce nest quun roman oui monsieur,positive,0.9595604538917542
555,si fait si si si aussi depasse,negative,0.9101853966712952
556,rigolo a ans a dit devrait debarrasser humains a ans,negative,0.97370445728302
557,quelle catastrophe climatique ?? personne sait toutes actions humaines ridicules rapport climat,negative,0.9842511415481567
558,letat ecosystemes souffrent climat! tous cas encore etat deffondrement du avant tout pressions modes vies! oublie quun maillon maillon dependant reste vivant,negative,0.9598038792610168
559,oiseau mauvaise augure,negative,0.9827429056167603
560,a coupe mains lingenieur son?,negative,0.9359608292579651
561,manque dair,negative,0.9667324423789978
562,pain beni complotistes,negative,0.9786583185195923
563,cest disait faudra euthanasier tout ceux depasse ans car coutent trop cher a societe messie,negative,0.9504989981651306
564,a toujours voulu voir marine president sait tt facon france cours a ca perte,negative,0.9254646897315979
565,quelle tristesse didees commentaires croirait reellement courage a ceux parlent nen pensent moins,negative,0.9497339725494385
566,jai rien contre attali est contre journalistes merite camps travaux force haute trahison pires ennemis,negative,0.9807197451591492
567,tout pourrait faire plaisir cest malheur desarroi cette ordure,negative,0.9837534427642822
568,voila responsables cette hysterie otannienne,negative,0.9539424180984497
569,bravo tres bien compris explique ll semble cependant etes peu trop optimiste nest deja avant cela devrait arriver tout absolument tout lindique,positive,0.9480085372924805
570,devrait cacher fermer gueule un profiteur opportuniste,negative,0.9846579432487488
571,jacques attali? encore vivant cet homme ? noubliez quil faut lattaquer arguments illumine ombres monsieur voit lumieres tres sombres tenebreuses,negative,0.9424028992652893
572,tiens mr catastrophe ! retour !,negative,0.9770141243934631
573,non a derreur entre tout a etais sciamment planifier individus cache! devinez quelles peuples sontil ???,negative,0.9854906797409058
574,puajj!,positive,0.9739907383918762
575,ceux dirigent monde ceux lont croit quelle science fiction ??? pourrait rire si netait si ironique voire cynique ficherait nous???????,negative,0.9747992753982544
576,a ete derriere tous presidents mitteran jusqua aujourdhui ben voit ou cela a amene chaos total,negative,0.9377637505531311
577,cassandre a parle ! comme elles admiratives journalistes ! journalistes??,positive,0.9549186825752258
578,ca fait bien dentendre ca tout cas quand ca vient lui,positive,0.9738038182258606
579,mec predit lapocalypse normal mec fais tout possible provoquer,negative,0.9083329439163208
580,type a toujours tort journalistes babas devant lui,negative,0.9838320016860962
581,conseiller presidents ben vu letat pays sabstenir !!!! conseilleurs payeurs hein !?,negative,0.9347454905509949
582,cette situation catastrophique cest responsables lui conseiller attitre tous presidents depuis mitterand ! fait partie aussi great reset !,negative,0.9428644776344299
583,jack prophete,positive,0.9309523701667786
584,ecoute encore prend serieux m attali prophete pacotille double dun technophile debride liberal sans limite donneur lecon invetere dote dune suffisance sans egale,negative,0.9697780013084412
585,bonne nouvelle si attali predit lenfer a lespoir car sest toujours trompe,negative,0.9460928440093994
586,tres heureuse collectivement comment ca collectivement? recevoir mage clignotant il toujours liberte? m dit que,positive,0.937472403049469
587,bis repetita sennuie,negative,0.9821738004684448
588,the future of donald trump happy is the elected official that you allow to approach your squares that you welcome clovis simard phd,positive,0.9153689742088318
589,lun apotres mal pourquoi invitezvous encore type ?,negative,0.979872465133667
590,attendez attali pote klaus fou davos virez raclure viite,negative,0.9704453349113464
591,ans derreur qi solaires a,negative,0.9822622537612915
592,lechage gauchiasse,negative,0.9839162230491638
593,jacquot heureux comme ulysse a fait voyage a gaza,positive,0.9779751300811768
594,merci reinterpreter chaque jour lallegorie caverne platon representations fallacieuses reel,negative,0.9717192053794861
595,na trop mal a savoir monsieur sais tout sais rien vu place,negative,0.9493029117584229
596,cest incroyable ans quil predit passe,positive,0.9878656268119812
597,mdr sait deja vue tous controles tous spheres societe empecher toutes rebellions,negative,0.9579108357429504
598,livre francois hollande merveilleux,positive,0.9885680675506592
599,dici la mangera bouilli davoine sil nest pieds sous terre quelle ironie,negative,0.9555739164352417
600,giec sert a rienet parle encore nazi faut raccrocher la,negative,0.9791903495788574
601,mort vieillesse tres riches justice pauvres cest moi ressent malheureusement vu leurs abus,negative,0.9740697741508484
602,cause fait parti mondialistes a outrance foutu cette mer e,negative,0.9793910980224609
603,prophete,positive,0.9591843485832214
604,apparemment commentaires adorent cet individu,positive,0.9764704704284668
605,partage inquietude,negative,0.9453555941581726
606,prqoui vs donnez parole a revisionniste incarne a seul cette situation c essence pyromane rataili,negative,0.9787019491195679
607,voyant comme gates ? arretez type climat suivi lescrologie ca suffit jarrete visionnage a moins mm,negative,0.9493404030799866
608,plateau pourriture,negative,0.9513830542564392
609,heureuse tres heureuse fait attali guru devant hotesses pamoison!,positive,0.9836286306381226
610,mr attali a tellement acte destruction france qu explique constat ca propre ruine,negative,0.9830448627471924
611,encore specialiste sest trompe presqud tout ? continue a linviter plateaux tele heureusement gens savent,negative,0.981349766254425
612,heureusement quil a philanthropes milliardaires tels billy gates sauver pauvres petits terriens,negative,0.9351078271865845
613,cest incroyable docilite soumission journalistes sujet profond aucune question fache groupe courtisans boit paroles lhote,positive,0.9773831367492676
614,type malediction,negative,0.96396404504776
615,livre extremement mal ecrit,negative,0.9881028532981873
616,marre type !,negative,0.9409828186035156
617,diable,negative,0.9579756855964661
618,pourquoi mettre place zone dexclusion kms cessez feu chacun responsable cessant combats !?!,negative,0.9645485281944275
619,monde capitaliste probleme ta trop fric partage,negative,0.949152946472168
620,faut oublie monsieur a fait parti systeme trop facile parler apres,negative,0.9219673275947571
621,etre malefique mauvaise graine meurt jamais a gerber type,negative,0.9815018773078918
622,journaliste enfin cest peu dangereux allez confirmer vision complotistes ? attali euh oui,negative,0.9742206931114197
623,traitre,negative,0.9837971329689026
624,mondialiste lagenda o davos !!! larbin veut gouvernement mondial capital jerusalem,negative,0.9378031492233276
625,bientot va crevez atali meme garde prive liste meme riche deja mort,negative,0.9242970943450928
626,decembre jacques attali declare relancer croissance impose prendre mesures impopulaires rapport attali sources macronisme janv coauteur texte commission attali etait jeune inspecteur finances inconnu grand public certain emmanuel macron votons europeennes lfi rn,negative,0.9765713214874268
627,jaimais bien quand attali demandait a journaliste bien vouloir remonter museliere ffp,positive,0.9612175226211548
628,jamais poutine va touche leurope cest faux probleme lotan sacrifie lukraine,negative,0.9805017113685608
629,lattalisme cest nouvelle version satanisme ?,negative,0.9504709839820862
630,cet homme souffre faut faire quelque chose abat bien chevaux,negative,0.9303982257843018
631,jacques attali etes bienvenu ha ha ha non chez partout,positive,0.9400659203529358
632,attali malfaisant prone lelimination dune grande partie population milliardaires meprisant vendu,negative,0.9871870279312134
633,attali parmi acteurs conseiller etc ceux mene deroute la vient annoncer ca va etre gadoue longtemps tel prophete autorealisateur ! non scotchezle quelquun pilori quel cynique malsain !,negative,0.9868789315223694
634,apres chaos,negative,0.9263969659805298
635,greve charogne,negative,0.9554425477981567
636,israel cest plus grande organisation terroriste lhistoire,negative,0.9562309980392456
637,osef avis a vrai dire jai meme regarde video titre suffir a meme,negative,0.9251872301101685
638,imaginez quelquun dit crache visage maintenant reviendrai ans arroser plus crachats ans apres revient realise prophetie demandez comment la fait rien magic sauf entre premier crachat ans apres jusqua maintenant mains enchainees,negative,0.9501382112503052
639,invitez asselineau ca plus interessant media collabo plus personne croit hormis debiles vaccines,negative,0.9739750027656555
640,demande pourquoi tant personne prete a type bien plus poid nen a verite !,negative,0.9242346882820129
641,lapsus ironie ?,negative,0.9782348275184631
642,mr attali dirige france depuis ans!!,positive,0.9121391177177429
643,celui souffle a loreille politiciens soit palabre devant citoyens sagesse ironique politiciens lecoutent passent generation generation tel sceptre ! peut etre bouffon roi conteur ! vraiment ?,negative,0.9841479063034058
644,ignoble cette presentatrice semi senile,negative,0.9889281988143921
645,dit quoi genocide palestine ? parceque saviez condanmer russie poutine israel ? nethanyaou ? cest quoi cette hypocrisie cette lachete occidentaux ? poids mesures,negative,0.9865429401397705
646,devrait faire taire definitivement cette pourriture,negative,0.9858808517456055
647,arretez mentir francais marine pen nest plus danger lue otan leuro donc letat profond americain,negative,0.9599148035049438
648,dangereux type,negative,0.9814250469207764
649,deja espere changement contre cette europe surtout contre politiques trahis france depuis ans honte honte,negative,0.9823042154312134
650,fait parti futur dystopique type monde totalitaire,negative,0.9365244507789612
651,jacques a cree catastrophe macron,negative,0.9815406799316406
652,catastrophe proche attali ses peres monde !,negative,0.9775936603546143
653,triste personnage mondialiste,negative,0.9862659573554993
654,bientot kiosques libre service,positive,0.9222292900085449
655,comment faitelle placer euh secondes chapeau lemission elizabeth martichoux ? cest horripilant possible pourquoi met silences a place,negative,0.9857363104820251
656,a boule crystal? predire malveillance aucun merite nest dannoncer manigance a lavance,negative,0.9861393570899963
657,vive rn vieux debris !!!,positive,0.9254099726676941
658,infantino !!! quelle reference !!! parle a platoche attalli nest predicateur cest mythos pouvoir persuasion associe a reseau convint credules,negative,0.9871289730072021
659,quelquun a beaucoup dargent veut faire bien cest tout simplement batman !!,positive,0.9347737431526184
660,davenir guerre merci macron,positive,0.9041115045547485
661,impossible black lister cette v mine !!! pfff,negative,0.986583411693573
662,cela macron reste place tous politiques pourraient destituer mais laissent place faire sale boulot ca va peter,negative,0.9699923396110535
663,attali cest belzebuth a jete france flammes,negative,0.9249302744865417
664,loiseau malheur saint jakadi a parle ! lhomme a ose dire nouvel ordre mondial soumission guerre,negative,0.9719656705856323
665,bien heureues autres mondes,positive,0.9418689608573914
666,blablabla covid guerre etc gauche droite etc tout rendre mal tout faut meme guerre j ecoute plu rien tout faut c rester chez tuer vie et reproduire,negative,0.9498167037963867
667,a vraiment merite premier prix fauxjetonerie celuila !,negative,0.957183837890625
668,ben voyons ! pourri monde maintenant cest faute du tous etre plus malins lieu daller travailler soccuper enfants essayer trouver temps dormir lieu ca du surveiller ! cest vrai quoi paie soccuper pays fallait sattendre a quoi ?,negative,0.9683464169502258
669,a delit dinitie la !,negative,0.9861717820167542
670,attali macron cest comme abramovitch poutine,negative,0.9532297849655151
671,atalli valet ceux gouvernent monde cette crpule derriere tous malheurs vit france actuellement,negative,0.9620822668075562
672,ca laideur interieure reflete visage,negative,0.9840406179428101
673,effectivement cest tres gai livres si lit avant elections va deprimer avant savoir si ca va arriver donc prefere lire choses positives,positive,0.9510177373886108
674,cest a cause bien pensant lon arrive a cause extreme droite ny gauche bien pensant cest pire dictatures,negative,0.9618671536445618
675,martichou comme attali servent a rien,negative,0.9717004299163818
676,jakatali bienvenue jakatali,positive,0.9278229475021362
677,merci promotion livre jacky acheterais,positive,0.9773158431053162
678,macron cest meilleur possible moment ou parlons cest rare dentendre ca hors plateaux tv,positive,0.94060218334198
679,inaudible zik,negative,0.9545521140098572
680,preuve france sioniste !!!!,negative,0.9571720361709595
681,pfff leconomie mondiale pleine expansion a plein emploi partout creations demplois transition ecologique entre autre etc etc etc raconte nimporte quoi,negative,0.944116473197937
682,virons tous clowns frexit vite francois asselineau lupr,negative,0.9786235094070435
683,visage epuisee dune marionnette a ete tellement loin mission quelle affiche defit irreversible!! voila comment vois monsieur,negative,0.9863946437835693
684,ny plus jacques attali ca peut quetre monde meilleur,positive,0.9463639855384827
685,annonce va abandonner ukraine aucun larbins journaliste tilt,negative,0.9566552042961121
686,ose dire veut dire pouvoir doit etre repris a ceux si riches veulent dangereusement redessiner monde selon leurs doctrines technocratie danger monde !!!!,negative,0.9478343725204468
687,parle jesus,positive,0.9235906600952148
688,prophetes malheurs etaient executes lantiquite sage decision,negative,0.9541856050491333
689,idiot gens prennent type intelligent cest decadence epoque incarnee,negative,0.9810705184936523
690,facile prophetiser lorsque lon meme cote,positive,0.942643404006958
691,viellit mal journaliste digne nom devrait parcourir verbatim face,negative,0.9827547669410706
692,minion papy dangereux quil deresponsabilise ceux detiennent ordonnent pouvoir en disant pouvoir obscur resultat agissements chacun philosophiquement tout a fait audible cest politiquement debile minion pouvoir obscur comme dit nest nous,negative,0.9826968908309937
693,gens la croient quils vont rester lhistoire leurs livres leurs lois leurs noms non monsieur attali passerez oubliettes autant reste peuple,negative,0.930681049823761
694,ban remora venus sucer requin manipulation,negative,0.9856973886489868
695,mefie redore blason livre,negative,0.9719142317771912
696,asselineau,negative,0.956799328327179
697,letoile gabriel attal mdr,negative,0.9238888025283813
698,foot ? mafia plutot !!,negative,0.9297944903373718
699,attal cest nimporte quoi type ! perche dirait !,negative,0.9675764441490173
700,monstre macron ftus attal peu bebes eprouvette !!,negative,0.9795125126838684
701,dixit lun responsables direct desastre lamoindrissement france,negative,0.9758591055870056
702,carpet party journalistes surjouent vu quil passe rien vieillard entre repetition compulsive quatrieme age sinon a ecrit bouquin ?,negative,0.9689587354660034
703,pompier pyromane !,positive,0.9344952702522278
704,france post revolution gens la pris place clerge pseudo intellectuel font mystiques tours passepasse valent rien tout,negative,0.968646764755249
705,monsieur vraiment impressionnant,positive,0.9863431453704834
706,lindividualisme a loppose christ et donc je laisse reflechir compassion amour,positive,0.9642078280448914
707,encore parti cote obscur celui la,negative,0.936895489692688
708,avant lelection macron predisait prochain dont dealer lintroduction echange silence quitte a poser question lavenir autant chiens garde conscient non poser theme loligarchie quil maitrise peu,negative,0.9320494532585144
709,? date balancee comme ca hasard a a facon dont ca deroule aujourdhui etonne clash final france arrive a cette periode,negative,0.9589611887931824
710,tant peuple degagera francs satanistes mettre hors detat nuire monde voue a etre sous lemprise mal cerveaux malades !,negative,0.9820338487625122
711,gugusse a vraiment beaucoup dhumour lignore,positive,0.9283450245857239
712,personne bienvenue desolant journaliste taille courbettes,negative,0.9763146638870239
713,encor celuila trompe toute ca vie qttention gaut mettre masque va tous mourir e t parmi,negative,0.9817469120025635
714,satan,negative,0.9319854378700256
715,mauvais genie,negative,0.9873589873313904
716,mort apres,negative,0.9117714166641235
717,comme tous menteurs a partie verite mensonge,negative,0.9797928333282471
718,gros meme contexte quavant premiere guerre mondiale nest rode donne idees philosophique economiquement desastreuses depuis ans france ?,negative,0.9758347272872925
719,hypocrite couloirs chaos !!! plus tire lenrichissement,negative,0.9838729500770569
720,malheureusement dici la jacko ca sentira lsapin contre detruira tout detruis,negative,0.9757081866264343
721,type fou,negative,0.9085094928741455
722,leurope ment quel but ? linfertilite telle conspiration pretexter invasion migratoire complot ong ?,negative,0.986226499080658
723,mec cest cousin petit facho sioniste sarkozy france declin depuis ans grace a eux,negative,0.9035130143165588
724,attali baltringue toujours bienvenu festival gorges profondes,positive,0.9734771251678467
725,satanique chef prevoit quil a semer il marrant type,negative,0.9824005365371704
726,ok si accords antiboycotte signes fait comment ?,negative,0.9142113924026489
727,lieu decrire livres blablater a tele ferait mieux trouver travail distribution recherche caissieres lindustrie manque main doeuvre aussi allez boulot,negative,0.9111229777336121
728,destructeurs,negative,0.9764476418495178
729,jai envie gerber quand vois laplaventrisme journaleux devant dangereux personnage,negative,0.9763832092285156
730,gars insuportable a ecouter,negative,0.9563541412353516
731,attali gauchiste voire extreme gauche,negative,0.9703531861305237
732,sinon peutil predire propre mort quon sache comment faire sans ?,negative,0.9642293453216553
733,quand vouliez ecraser economie russe a fin edt peuple europeen crie famine,negative,0.9543301463127136
734,donc surpris peine capitale lorsquil juge condamne,negative,0.9285494089126587
735,pitoyable,negative,0.9835897088050842
736,quelle perfidie! perfidie cet homme sans limite! mot genocide cours a gaza! parle mal la dabord !,negative,0.9867011904716492
737,mechant zele cet homme,negative,0.9891419410705566
738,laime plus plus cet homme,positive,0.9837047457695007
739,attila ordure saucialope,negative,0.9872369766235352
740,avenir annonce radieux si attali ecrit pire lui,negative,0.946427047252655
741,attali loiseau mauvais augure sest toujours trompe tout militant acharne dun gouvernement mondial consequent pouvoir inimaginable detenu poignee gugusses si monde nest toujours tres beau cest a cause gens comme attali,negative,0.9829561710357666
742,cest tellement ca !,positive,0.9596482515335083
743,gros hypocrite,negative,0.9871860146522522
744,mec toxique tout finesse ! serpent pervers extraordinairement intelligent globaliste prone toujours plus fonctionne pas vive collectivisme a facon elitiste evidemment !,negative,0.9802245497703552
745,tres spinoziste ouvrage trompe ? changement necessaire sombres ethos doivent sameliorer comme lui jai vision sombre lavenir sauf cest plutot bascule va intervenir,negative,0.9522225260734558
746,fils diable parle pseudojournalistes satanistes caressent avoir petite carotte pourrie pauvre france tombee tres tres bas,negative,0.9853904247283936
747,dis donc mr attalli dire macron meilleur president faites bien marrer personnes a rue a paris ! cest super bilan ! vente turbines ara a general electric ? merci ?,positive,0.9319164752960205
748,comparer variations climatiques nazisme cest souffrir dun sacree dereglement cerebral oublie dou vient insulter propre histoire cest perversite incarnee debut dalzeimer,negative,0.9825300574302673
749,attali invite ecoute comme prophete si lit entre lignes attali reste partisan gouvernance mondiale tout prenant exemple boutan en exprimant crainte voir trump marine pen arriver pouvoir comme si populisme etait mauvaise chose attali filou,negative,0.9658573269844055
750,affreux plateau,negative,0.914517879486084
751,cest a dis quil fallais tuer plus vieux parce quils coutent trop dargent a letat ? vois quil teste meme propres idees dommage,negative,0.968576192855835
752,cela fait ans jesus venge etre mort canape,negative,0.9514651894569397
753,a conseille tous presidents voit ou menes catastrophe alors pourquoi accorder encore interet a type malfaisant ?,negative,0.9698116779327393
754,deguise programme davos roman ! createur detestable roi macron a bas coauteur destruction france a bas triste creature !,negative,0.9857090711593628
755,a quelle heure a besoin sonner cloches a prophete malheur a faux prophete?,negative,0.9740558862686157
756,attali conseiller mitterrand lhomme a partir a pilote leffondrement economique culturel france donne encore lumieres ?,negative,0.908126711845398
757,comprend pourquoi invite encore criminel a goutu fossoyeur macron,negative,0.9820885062217712
758,gourou mitterrand enfonce portes ouvertes fait partie cette gauche a ruine pays,negative,0.9685416221618652
759,j debute video rien ecrire mots type diable personne seule mission c conditionnement peur allez sauve,negative,0.9547996520996094
760,traduction donc tout ira tres bien,positive,0.9430945515632629
761,diable vivant lenfer domicile apres mort,negative,0.9737964868545532
762,conseiller coui,positive,0.9295854568481445
763,cette chiotte veut faire elire dati comme prochaine humiliation a france,negative,0.9841369390487671
764,mec prend dieu a jamais fait miracle catastrophique pourquoi car macron va tout perdre catastrophe jordan,negative,0.9725059866905212
765,quelle calamite cet homme souffle froid chaud parmi plus milliards detres humains terre quelle suffisance quelle pretention croire parole detient verite ! peu dhumilite ferait mal,negative,0.9794530868530273
766,attal s macron illusionnistes,negative,0.9846853017807007
767,cette toute ca vie trompe voys continue a invite pourquoi ? parcesue cet homme invite plateaux attention mis masque anti covid va engueuler,negative,0.9803923964500427
768,journalistes rates,negative,0.9634400606155396
769,grand philosophe,positive,0.9899695515632629
770,pourquoi encore inviter type a tant fait mal a france continue faire ? quelle legitimite ?,negative,0.9815430045127869
771,sherpa psychopathe celui fait grimper montagne seulement pouvoir pousser falaise voir gueule pays explose rochers,negative,0.96698397397995
772,quel infect vrp mafia mondialistes criminels construisant monde globalise tyranique seuls interets hyper classe corrompue toutes tyranies tyrans tombent toujours plus tot puisse esperer tous degeneres vendu a mafia loges douteuses terminenront pendu,negative,0.9785649180412292
773,cest diable personne,negative,0.9381722211837769
774,yea fumier trump president !,negative,0.9106990098953247
775,ny a catastrophe climatique cycles a ans fous co latmosphere donc nest quun plan pognon,negative,0.9681949019432068
776,faisait recherche planete singes tombe qur cette video magique,positive,0.9497794508934021
777,eviter marine pen faut projet vais reflechir ladessus rappelle panama hein!,negative,0.9356070756912231
778,voyou !!!,negative,0.9609032869338989
779,crevera comme tout monde,negative,0.9212039113044739
780,depuis ansil premieres loges constate resultat taise avoue incompetence !,negative,0.9830727577209473
781,quel culot monsieur attali ! plus gros mieux ca passe lhistoire jugera cultivez paradoxes honte etouffe pas retiens rester poli car mots viennent a vue orduriers,negative,0.983207106590271
782,jacque attali a dit tapez main ! perdu,negative,0.9707133769989014
783,prophetie autorealisatrice dattali facile prevoir quand ecrit plans,positive,0.9489119052886963
784,beurk a ecouter attentivement comprendre dit reellement,positive,0.9805092811584473
785,madame soleil,positive,0.9744837880134583
786,ca fait ans attali prophetise guerres effondrements tout genres famines ya toujours rien toujours rien a lavenir,negative,0.950981855392456
787,reste places ehpad afin depargner ca pauvres etudiants sciencepo,negative,0.9554594159126282
788,a vomir plus satanique satans a plonge pays !!! deja sous miterrand sarkozy hollande et micron,negative,0.9851404428482056
789,plus grand traitre francais a participe a destruction france a donne parole pourquoi france meurt mais devant responsable cest quoi medias m?,negative,0.9729557037353516
790,homme malade ordure,negative,0.9876753091812134
791,mais mort ? cest sur ?! tres vieux pourtant bon ben tant pis,negative,0.9463059902191162
792,pourquoi etre tres heureuse recevoir ????? etre manque dhumanite et destructeur a fuir serai moi malheureuse recevoir,negative,0.9752140641212463
793,culot le monde devient traitres nations confisque pouvoir font,negative,0.9849089980125427
794,ah savais quil etait ecrivain croyais cetait uniquement dangereux psychopate pourquoi deux comment peuton faire telle tribune alors quil a ecrivains vrai talent dont entendra jamais parler quelle honte,negative,0.9829749464988708
795,parlant president sort cest meilleur possible a lheure ou parlons sort ca sans transpirer grand calmes,positive,0.9397395849227905
796,cette animatrice est dune betise peut donner vrai charisme a bulot,negative,0.9726939797401428
797,mec fraude,negative,0.9864077568054199
798,comment peut encore donner parole a intriguant a inspire tous naufrages pouvoir na jamais rien vu venir na finalement travaille comme directeur lephemere banque europeenne developpement avant couler exces,negative,0.9750248789787292
799,dit quil faut tout faire eviter pire aucun mot arreter limmigration wokisme poussent gens a voter extreme droite,negative,0.9708260893821716
800,mec veux juste nouvel ordre mondial deconnecte mec,negative,0.904803991317749
801,frexit !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,negative,0.9675999879837036
802,cette homme imposteur,negative,0.9741362929344177
803,catastrophique potes ?,negative,0.9691789150238037
804,monsieur vraiment fondateur grand riset claus swarb,positive,0.9827160835266113
805,but final grand riset satant tout detruire,negative,0.9580245018005371
806,a st chamond pere disait debut annees polytechniciens arrives creusot loire va mourrir suite a malheureusement donnee raison !,negative,0.9803472757339478
807,plus grand bourgeois paris intra muros plus crade mondialistes,negative,0.9633696675300598
808,questce fout encore malade plateaux tv oiseau mauvaise augure fanatique francmacon complice desastre malheurs,negative,0.9869875907897949
809,quelle gymnastique intellectuelle placer opinions politiques ! a deja catastrophe cours ukraine decidee unilateralement personne quil a promue a tete pays,negative,0.9842421412467957
810,lhomme a influence politiques francais conseils fait semblant netre rien leffondrement systeme dont fervent artisan monsieur attali echoue nouveau monde la,negative,0.9695163369178772
811,synisme monsieur est entrain etaler programme tout cas secte devain sur plan marchera quoi coute,negative,0.9520336985588074
812,vrai milliardaires gens avides richesses pouvoir ca tombe dessus comme ca! loto vie tellement conscient detre redevables quils donnent sement redistribuent ogm!,negative,0.9565492868423462
813,grand delire tout petit roman curieux monsieur devrait lire deux ouvrages noam chomsky qui mene monde comprendre pouvoir,positive,0.9884023070335388
814,pffffffffffffffiou beurk men vais !,negative,0.9659347534179688
815,ah mince alors croyais qua ans fallait suicider !!!si si ecrit faux prophete ! visiblemnt conseil concerne !,negative,0.9849509000778198
816,cest quand karma rattrape ? attend la,negative,0.9420122504234314
817,corbak cynique oiseau mauvais augure un genre bhl a a rien demande !,negative,0.987058699131012
818,parler catastrophe sy connait attali professeur frankeinstein a cree macron,negative,0.9750127792358398
819,le dechet humanite,negative,0.9781609773635864
820,tjrs vivant fossille destructeur,negative,0.980780303478241
821,vivement cette vielle chouette trepasse,positive,0.970710813999176
822,marine donald chef gouvernement fin privileges certains etonnes monde ecroule fete fini faut rendre comptes alors dire choses vont mal pire profetiser apocalypse lorsquon responsable a base choses hypocrisie absolue,negative,0.9800880551338196
823,conflits multiplient ? trump pouvoir ? pourtant donald trump president a moins morts guerres lancees usa lors mandat cest prouve pareil rn ca correspond a peu pres rpr annees necoutez vieille baderne,negative,0.9604551792144775
824,rien compris a blague quoi chute ? gars etait cocu prefere foot a femme ?,negative,0.9775375127792358
825,quel minable cest pire pu avoir tous!!! evidemment mondialistes remplacistes comme toi cest meilleur,negative,0.9802452921867371
826,cest bien preuve tous ceux soutenu depuis ans echoue lamentablement guignol!!!!! vrai projet ans peux demander a pen zemmour!!! vont ten donner programme serieux,negative,0.9848654270172119
827,marti choux journaliste ie propagandiste chez loligarque bouygues faible niveau dintelligence plus,negative,0.9870783090591431
828,belle bande mondialiste macroniste,positive,0.9767435789108276
829,mondialisme cancer type representants ca critique pen na jamais gouverner,negative,0.9178482294082642
830,trump celui cause moins guerre contrairement a biden estvun pion letat profond biden musk anti etat profond juste americain aime pays cest ca medias detestent trump musk,negative,0.9198254942893982
831,lauteur cette catastrophe!!! lenvoye ceux dirige veritablement monde dire a presidents quoi faire cest drole cest indcrit bible sen inspirer le malin fera passer sauveur detourner gens veulent nouvel ordre mondial,negative,0.9824029207229614
832,grand monsieur !,positive,0.9869623780250549
833,attali opportuniste ideologique politique intelligent contrairement a copain bhl a capte ficelles faire business,negative,0.9841278195381165
834,pathetique ridicule tragique,negative,0.9877360463142395
835,ferait bien taire manipulateur cynique a largement contribue a cette catastrophe,negative,0.9843788743019104
836,vide pensee reformiste bien illustre cette logorrhee medias milliardaires essayent vendre fautifs cest vous nous! lessentiel dit,negative,0.9373053312301636
837,parlait deuthanasier lesvieux tjs la raconter deroulement lhistoire selon attali probleme dentier papy?!?!,negative,0.9746723175048828
838,attali vendu!,positive,0.9284605979919434
839,mentalit honteuse dehors,negative,0.9889335632324219
840,profession content lui,positive,0.9322454333305359
841,salut a vous! grace chers occidentaux accordez peu matiere grise cabosse lhomme noir africain vous ressassez influences choix autres cest vraiment aberrant,negative,0.9856422543525696
842,trump elu privera leurope lotan lue veut dominer peuples mal partie defaillance gouvernements marionnettes oligarques mondialistes cest drole !,negative,0.9793882369995117
843,journaliste tres heureuse,positive,0.983317494392395
844,toutes institutions pourries voyez quil dit veut soumis institutions avilir priver liberte grand psychiatrique menteur type satanique le vide rempli jesus !,negative,0.9855790138244629
845,oiseau noir decadence france decrit lenfer alors eme siecle celui lamour venue christ gloire corriger mal lhomme satan !,negative,0.9310612678527832
